19792.639,0.600,-73234.250,74399.250
19842.759,0.600,-73678.250,74841.250
19893.569,0.600,-74129.500,75297.500
19944.032,0.600,-74579.250,75750.000
19994.519,0.600,-75028.500,76196.500
20044.888,0.600,-75477.750,76640.750
20095.146,0.600,-75931.750,77088.750
20146.021,0.600,-76387.750,77547.500
20196.820,0.600,-76843.750,78001.750
20247.228,0.600,-77293.000,78439.250
20298.568,0.600,-77749.000,78895.250
20348.758,0.600,-78196.500,79348.250
20399.318,0.600,-78648.250,79799.500
20505.333,0.650,-79595.750,80737.000
20555.264,0.650,-79946.250,81022.000
20605.399,0.650,-80091.250,81147.750
20655.265,0.650,-80448.500,81518.000
20705.402,0.650,-80879.250,81963.750
20755.688,0.650,-81340.000,82438.000
20806.822,0.650,-81821.000,82930.500
20857.671,0.650,-82311.750,83423.000
20907.212,0.650,-82793.000,83902.500
20957.344,0.650,-83272.500,84386.000
21008.211,0.650,-83761.000,84876.500
21058.887,0.650,-84250.000,85368.250
21109.317,0.650,-84735.000,85856.500
21159.475,0.650,-85219.000,86335.750
21210.558,0.650,-85710.500,86830.750
21260.337,0.650,-86194.000,87311.750
21311.066,0.650,-86685.000,87806.000
21361.642,0.650,-87173.750,88299.000
21411.779,0.650,-87653.500,88777.500
21462.670,0.650,-88148.500,89267.000
21513.220,0.650,-88639.500,89757.500
21563.377,0.650,-89129.500,90243.750
21613.624,0.650,-89615.250,90721.500
21664.262,0.650,-90104.000,91209.750
21714.552,0.650,-90588.750,91699.750
21765.013,0.650,-91074.250,92185.750
21815.267,0.650,-91556.000,92672.500
21865.217,0.650,-92035.000,93154.250
21915.630,0.650,-92526.000,93643.750
21965.789,0.650,-93012.500,94128.250
22076.482,0.700,-94091.750,95209.000
22126.693,0.700,-94453.250,95536.500
22177.823,0.700,-94592.250,95707.000
22228.615,0.700,-94985.250,96126.000
22278.888,0.700,-95460.500,96612.500
22329.553,0.700,-95974.000,97132.750
22380.011,0.700,-96500.500,97660.250
22430.627,0.700,-97033.750,98188.000
22481.088,0.700,-97566.250,98709.750
22532.167,0.700,-98104.750,99241.500
22582.808,0.700,-98640.750,99770.500
22633.514,0.700,-99180.000,100301.500
22683.866,0.700,-99712.000,100824.500
22735.120,0.700,-100254.250,101358.500
22785.958,0.700,-100794.000,101892.250
22837.373,0.700,-101342.250,102424.250
22887.223,0.700,-101865.000,102945.750
22937.520,0.700,-102395.000,103474.250
22987.804,0.700,-102928.500,104001.250
23038.891,0.700,-103469.500,104534.000
23090.654,0.700,-104016.750,105070.000
23141.710,0.700,-104556.500,105602.750
23193.347,0.700,-105101.000,106145.000
23244.031,0.700,-105638.000,106680.250
23295.113,0.700,-106171.000,107212.500
23345.489,0.700,-106704.250,107737.250
23395.977,0.700,-107238.250,108268.750
23446.456,0.700,-107768.750,108799.000
23496.581,0.700,-108296.250,109321.250
23547.290,0.700,-108831.250,109849.750
23651.798,0.750,-109941.500,110952.250
23702.414,0.750,-110444.750,111397.750
23752.856,0.750,-110633.250,111600.750
23804.030,0.750,-111063.750,112061.750
23854.752,0.750,-111577.500,112592.000
23905.433,0.750,-112120.750,113143.500
23956.101,0.750,-112680.500,113703.500
24006.979,0.750,-113248.750,114272.250
24057.395,0.750,-113817.250,114839.500
24107.734,0.750,-114382.000,115401.500
24158.949,0.750,-114957.000,115967.750
24210.558,0.750,-115538.500,116549.000
24260.655,0.750,-116106.000,117109.000
24311.985,0.750,-116679.500,117685.250
24362.551,0.750,-117251.250,118250.750
24412.881,0.750,-117819.750,118806.500
24463.614,0.750,-118392.750,119367.500
24514.754,0.750,-118971.750,119941.250
24565.316,0.750,-119546.500,120509.000
24616.229,0.750,-120120.500,121080.250
24666.805,0.750,-120696.250,121639.500
24717.634,0.750,-121272.500,122206.250
24767.980,0.750,-121842.250,122776.750
24818.131,0.750,-122408.000,123340.000
24868.598,0.750,-122983.750,123899.000
24918.795,0.750,-123550.250,124455.500
24969.319,0.750,-124119.500,125018.500
25019.710,0.750,-124684.500,125579.000
25072.536,0.750,-125279.500,126162.750
25123.267,0.750,-125852.250,126741.000
25227.138,0.800,-127038.500,127911.250
25277.597,0.800,-127499.500,128329.500
25327.789,0.800,-127769.000,128570.000
25378.372,0.800,-128259.500,129071.250
25428.797,0.800,-128819.500,129648.000
25479.463,0.800,-129407.250,130244.250
25529.548,0.800,-130012.750,130837.750
25579.949,0.800,-130612.250,131434.500
25634.154,0.800,-131266.750,132085.500
25684.789,0.800,-131878.250,132678.500
25735.257,0.800,-132486.750,133279.750
25785.718,0.800,-133095.500,133871.000
25836.295,0.800,-133710.250,134458.250
25886.919,0.800,-134323.750,135060.500
25937.370,0.800,-134932.250,135657.000
25987.830,0.800,-135543.250,136248.500
26038.335,0.800,-136159.750,136850.500
26088.492,0.800,-136763.250,137453.750
26138.207,0.800,-137364.750,138035.500
26188.865,0.800,-137980.250,138638.250
26239.517,0.800,-138593.500,139237.750
26289.765,0.800,-139198.750,139823.500
26341.120,0.800,-139822.000,140433.750
26391.503,0.800,-140432.500,141031.500
26441.819,0.800,-141037.750,141624.500
26492.188,0.800,-141646.750,142225.500
26542.700,0.800,-142256.750,142826.000
26594.154,0.800,-142875.000,143436.500
26644.810,0.800,-143487.500,144039.250
26695.921,0.800,-144109.250,144639.250
26801.758,0.850,-145390.750,145893.250
26853.435,0.850,-145934.000,146400.250
26903.219,0.850,-146192.750,146697.250
26953.986,0.850,-146709.000,147247.500
27004.554,0.850,-147306.000,147848.000
27054.879,0.850,-147934.250,148463.250
27106.034,0.850,-148585.000,149097.250
27156.592,0.850,-149231.750,149732.750
27207.074,0.850,-149878.750,150357.750
27257.557,0.850,-150533.500,151000.750
27308.205,0.850,-151181.250,151636.000
27358.661,0.850,-151828.500,152277.000
27409.298,0.850,-152483.000,152909.000
27459.391,0.850,-153126.250,153548.750
27511.866,0.850,-153806.250,154206.750
27563.692,0.850,-154482.000,154864.250
27614.785,0.850,-155136.500,155516.500
27665.803,0.850,-155797.000,156156.250
27716.173,0.850,-156451.000,156784.750
27766.624,0.850,-157099.000,157424.000
27817.008,0.850,-157749.750,158053.750
27867.489,0.850,-158402.500,158693.000
27918.116,0.850,-159054.500,159333.500
27968.170,0.850,-159698.750,159971.750
28018.270,0.850,-160348.500,160597.250
28068.351,0.850,-160991.000,161239.000
28118.881,0.850,-161634.500,161874.500
