dt 	Current 	Target 	ShortestDistance 	Error 	Acc. Error 	State 	Pivot: br	PID output 				
20319534	30.4109625904	30.2175701453	0.0033753285	0	0	TELEOP	0 					
19349302	34.7622926055	34.4722039378	0.0050629807	0	0	TELEOP	0 					
20318063	39.4037112883	39.0169263981	0.0067506186	0	0	TELEOP	0 					
20307764	43.9484337486	43.7550413035	0.0033753285	0	0	TELEOP	0 					
19312390	48.2997637638	48.1063713186	0.0033753285	0	0	TELEOP	0 					
20336937	52.9411824466	52.7477900015	0.0033753285	0	0	TELEOP	0 					
20305352	57.8726897971	57.679297352	0.0016876667	0	0	TELEOP	0 					
19391725	62.5141084799	62.3207160348	0.0033753285	0	0	TELEOP	0 					
20335913	67.542312053	67.3489196079	0.0033753285	0	0	TELEOP	0 					
20300982	72.8606042937	72.570515626	0.0050629807	0	0	TELEOP	0 					
19450510	77.9855040893	77.7921116442	0.0050629807	0	0	TELEOP	0 					
20414957	83.3037774441	83.110384999	0.0016876667	0	0	TELEOP	0 					
19390732	88.2352847946	88.3319810172	-0.0016876667	0	0	TELEOP	0 					
20349306	93.3601845902	93.0700959226	0.0050629807	0	0	TELEOP	0 					
20324831	98.0982994956	97.8082108279	0.0067506186	0	0	TELEOP	0 					
19311532	102.5463257333	102.5463257333	-0	0	0	TELEOP	0 					
20316230	106.994351971	106.8009595259	0.0016876667	0	0	TELEOP	0 					
20354133	111.4423782087	111.1522895411	0.0050629807	0	0	TELEOP	0 					
19323145	115.6970120013	115.6970120013	-0	0	0	TELEOP	0 					
20323352	120.2417344616	119.9516457939	0.0067506186	0	0	TELEOP	0 					
20325697	124.8831531444	124.7864569219	0.0033753285	0	0	TELEOP	0 					
19324214	129.4278756047	129.4278756047	0.0809194672	0	0	TELEOP	0 					
20325677	134.1659905101	129.4278756047	0.0826014841	0	0	TELEOP	0 					
20322326	138.130535635	134.1659905101	0.0708226931	0	0	TELEOP	0 					
19340192	141.9983845374	138.2272318576	0.0657715182	0	0	TELEOP	0 					
20325431	145.7695372172	141.9983845374	0.0640874122	0	0	TELEOP	0 					
20334431	149.5406898969	145.8662334397	0.0640874122	0	0	TELEOP	0 					
19416550	153.2151463542	149.6373861195	0.0624031236	0	0	TELEOP	0 					
20337783	157.1796914791	153.2151463542	0.0674554369	0	0	TELEOP	0 					
20350733	161.144236604	157.1796914791	0.0691391635	0	0	TELEOP	0 					
19329322	164.9153892838	161.144236604	0.0657715182	0	0	TELEOP	0 					
20371601	168.9766306313	164.8186930613	0.0708226931	0	0	TELEOP	0 					
20344476	173.0378719788	168.9766306313	0.0708226931	0	0	TELEOP	0 					
19334203	176.9057208811	172.9411757562	0.0674554369	0	0	TELEOP	0 					
20341478	181.4504421658	177.0991133262	0.074189122	0	0	TELEOP	0 					
20369887	185.3182910682	181.643834611	0.0640874122	0	0	TELEOP	0 					
19312919	189.089443748	185.4149872908	0.0640874122	0	0	TELEOP	0 					
20347748	192.8605964278	189.2828361931	0.0624031236	0	0	TELEOP	0 					
20343717	196.6317491076	193.247381318	0.0607186573	0	0	TELEOP	0 					
19318060	200.4028994266	197.0185339978	0.0590339769	0	0	TELEOP	0 					
20335373	204.270748329	200.8863805394	0.0590340181	0	0	TELEOP	0 					
20308304	208.0419010088	204.4641407741	0.0640874122	0	0	TELEOP	0 					
19325854	211.6196612435	208.3319896765	0.0556642399	0	0	TELEOP	0 					
20436003	215.3908139233	212.1998385788	0.0556642399	0	0	TELEOP	0 					
20303387	219.2586628256	215.7775988135	0.0590340181	0	0	TELEOP	0 					
20339897	222.8364230603	219.3553590482	0.0607186573	0	0	TELEOP	0 					
20308208	226.6075757401	223.126511728	0.0590340181	0	0	TELEOP	0 					
20379999	230.1853359748	226.7042719627	0.0607186573	0	0	TELEOP	0 					
20352701	233.8597877105	230.3787284199	0.0607185751	0	0	TELEOP	0 					
20352524	237.7276366129	233.9564839331	0.0657715182	0	0	TELEOP	0 					
19387216	241.4020930701	239.9516497317	0.0253123081	0	0	TELEOP	0 					
20338587	245.4633344176	241.4987892927	0.0691391635	0	0	TELEOP	0 					
20336846	249.6212719876	245.6567268627	0.0674554369	0	0	TELEOP	0 					
19370068	253.5858171125	250.3948417681	0.0556642399	0	0	TELEOP	0 					
20311226	257.7437546826	255.4230453411	0.0404929449	0	0	TELEOP	0 					
20320731	262.2884771428	257.9371471277	0.0758720526	0	0	TELEOP	0 					
19647952	266.4464147129	262.4818695879	0.0691391635	0	0	TELEOP	0 					
20364252	270.7010485055	266.639807158	0.0708226931	0	0	TELEOP	0 					
19308327	274.6655936304	270.8944409506	0.0640874122	0	0	TELEOP	0 					
20396592	278.7268349778	275.0523785206	0.0640874122	0	0	TELEOP	0 					
20446331	282.8847725479	279.0169236455	0.0674554369	0	0	TELEOP	0 					
19314922	286.6559252277	282.9814687704	0.0640874122	0	0	TELEOP	0 					
20333988	290.7171665751	287.0427101179	0.0640874122	0	0	TELEOP	0 					
20320049	294.7784079226	290.9105590203	0.0674554369	0	0	TELEOP	0 					
19311916	298.4528643799	294.8751041452	0.0624031236	0	0	TELEOP	0 					
38948615	306.1885527416	298.7429530475	0.1295847919	0	0	TELEOP	0 					
22812308	310.4431865342	298.7429530475	0.2027912858	0	0	TELEOP	0 					
17308304	313.3440732109	311.0233638695	0.0404929449	0	0	TELEOP	0 					
20399726	316.4383523328	314.214339214	0.0388066048	0	0	TELEOP	0 					
19445474	319.8227201224	317.502010781	0.0404929449	0	0	TELEOP	0 					
20341205	323.5938728022	322.530214354	0.0185632757	0	0	TELEOP	0 					
20359863	327.6551141497	324.947619918	0.0472371041	0	0	TELEOP	0 					
19347441	331.4262668294	330.4593046039	0.0168758734	0	0	TELEOP	0 					
20343542	335.3908119544	334.4238497288	0.0168758734	0	0	TELEOP	0 					
20414886	339.7421419695	338.4850910762	0.0219379169	0	0	TELEOP	0 					
19348957	343.803383317	342.6430286463	0.0202506252	0	0	TELEOP	0 					
20530803	348.0580171096	346.8976624389	0.0185632757	0	0	TELEOP	0 					
19343986	352.1192584571	350.8622075638	0.0219379169	0	0	TELEOP	0 					
20339933	356.2771960271	355.0201451338	0.0219379169	0	0	TELEOP	0 					
20552702	0.6285260422	359.2747789264	0.0236251461	0	0	TELEOP	0 					
20369169	4.8831598348	3.529412719	0.0253123081	0	0	TELEOP	0 					
20344772	9.23448985	7.3972616214	0.032060187	0	0	TELEOP	0 					
19370950	13.2957311974	11.7485916365	0.026999398	0	0	TELEOP	0 					
20389145	17.6470612126	16.0032254291	0.0286864109	0	0	TELEOP	0 					
20341053	21.9016950052	20.0644667766	0.032060187	0	0	TELEOP	0 					
19347817	25.9629363527	24.5124930143	0.0253123081	0	0	TELEOP	0 					
20348408	30.4109625904	28.5737343618	0.0337469404	0	0	TELEOP	0 					
20356574	34.7622926055	32.9250643769	0.032060187	0	0	TELEOP	0 					
19354376	39.0169263981	37.2763943921	0.0303733422	0	0	TELEOP	0 					
20339153	43.4649526358	41.7244206298	0.0286864109	0	0	TELEOP	0 					
20415464	47.9129788735	44.7220035291	0.0539791107	0	0	TELEOP	0 					
20457516	52.4577013338	50.4270806601	0.0354335977	0	0	TELEOP	0 					
20360783	57.0024237941	53.8114484496	0.0556642399	0	0	TELEOP	0 					
19460926	61.4504500318	57.8726897971	0.0624031236	0	0	TELEOP	0 					
20349956	65.8984762695	63.9645518183	0.0354335977	0	0	TELEOP	0 					
20429291	70.4431987298	66.8654384951	0.0624031236	0	0	TELEOP	0 					
20364441	74.7945287449	72.570515626	0.0388066048	0	0	TELEOP	0 					
20302670	79.0491625375	77.1152380863	0.0337469404	0	0	TELEOP	0 					
19323460	82.8202963313	81.2731567704	0.026999398	0	0	DISABLED	0 					
20334728	84.850917005	84.3674358923	0.0084382371	0	0	DISABLED	0 					
20338140	84.9476132276	85.0443094502	-0	0	0	DISABLED	0 					
20302004	84.7542207825	84.850917005	-0.0016876667	0	0	DISABLED	0 					
20345326	84.6575245599	84.6575245599	-0.0016876667	0	0	DISABLED	0 					
20328918	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20300342	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20485598	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20318753	84.5608283374	84.4641321148	0.0016876667	0	0	DISABLED	0 					
19367480	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20342033	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20381051	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19662050	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20370281	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20341796	84.5608283374	84.4641321148	-0	0	0	DISABLED	0 					
20267051	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20276907	84.4641321148	84.5608283374	-0.0016876667	0	0	DISABLED	0 					
19328965	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20321027	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20349646	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19325912	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20307962	84.4641321148	84.5608283374	-0.0016876667	0	0	DISABLED	0 					
20316699	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19370530	84.4641321148	84.5608283374	-0.0016876667	0	0	DISABLED	0 					
20347415	84.4641321148	84.5608283374	-0.0016876667	0	0	DISABLED	0 					
20395949	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19348976	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20328710	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20365193	84.4641321148	84.3674358923	0.0016876667	0	0	DISABLED	0 					
19379464	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20883489	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19336441	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20308082	84.4641321148	84.5608283374	-0.0016876667	0	0	DISABLED	0 					
20555937	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20368771	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19812695	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
20316594	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19569016	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20311808	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19514363	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20386082	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20379074	84.4641321148	84.3674358923	0.0016876667	0	0	DISABLED	0 					
20380818	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20344475	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19340917	84.4641321148	84.4641321148	0.0016876667	0	0	DISABLED	0 					
20350778	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20420450	84.4641321148	84.4641321148	0.0016876667	0	0	DISABLED	0 					
19370849	84.4641321148	84.3674358923	0.0016876667	0	0	DISABLED	0 					
20367065	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20335802	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20331227	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20371395	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20321588	84.5608283374	84.4641321148	-0	0	0	DISABLED	0 					
20345009	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20332967	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19582106	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20320091	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20390018	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20332881	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
20348081	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20345018	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20323742	84.4641321148	84.3674358923	0.0016876667	0	0	DISABLED	0 					
20358585	84.4641321148	84.5608283374	-0.0016876667	0	0	DISABLED	0 					
20357033	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20324458	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20344488	84.5608283374	84.4641321148	-0	0	0	DISABLED	0 					
20324276	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20370557	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20336201	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19336784	84.4641321148	84.3674358923	-0	0	0	DISABLED	0 					
20337284	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20332589	84.3674358923	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
19361482	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20335488	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20332598	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19323388	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20321240	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20323685	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19321136	84.4641321148	84.3674358923	0.0016876667	0	0	DISABLED	0 					
20399278	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20328480	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19332091	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20342879	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20347302	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19330924	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20325233	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20357160	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
19328682	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20361888	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20357759	84.3674358923	84.5608283374	-0.0016876667	0	0	DISABLED	0 					
19353712	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20328875	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20335179	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19318264	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20320424	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
20314505	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19323988	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20323301	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20329455	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19388338	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
38001392	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20269804	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20321928	84.4641321148	84.3674358923	0.0016876667	0	0	DISABLED	0 					
19340650	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20359806	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20317250	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
19293070	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20300702	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
20324318	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20298938	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20376948	84.4641321148	84.3674358923	0.0016876667	0	0	DISABLED	0 					
20374478	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
19326730	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
20333351	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20406891	84.4641321148	84.3674358923	0.0016876667	0	0	DISABLED	0 					
19313941	84.3674358923	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20368303	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20289237	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19323199	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20346216	84.4641321148	84.3674358923	0.0016876667	0	0	DISABLED	0 					
20328185	84.4641321148	84.3674358923	0.0016876667	0	0	DISABLED	0 					
19319692	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20297156	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20310197	84.4641321148	84.3674358923	0.0016876667	0	0	DISABLED	0 					
19346632	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20348838	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20319410	84.4641321148	84.3674358923	-0	0	0	DISABLED	0 					
19306483	84.3674358923	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20337677	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
20307171	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20316662	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20336849	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20300687	84.3674358923	84.3674358923	-0	0	0	DISABLED	0 					
20302112	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20366228	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20333646	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
20314463	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
20341262	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20338373	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20328287	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20326400	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20314841	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20344101	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20323538	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20320847	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20336678	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20324696	84.5608283374	84.4641321148	0.0016876667	0	0	DISABLED	0 					
20350461	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20319695	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20317475	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20353838	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20437020	84.4641321148	84.4641321148	0.0016876667	0	0	DISABLED	0 					
20468351	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
20468688	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20307956	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20321831	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20354090	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20332193	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20430441	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19343791	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20305562	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20314547	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20295557	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20302550	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20367561	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20379254	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20409842	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20413914	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19372321	84.4641321148	84.3674358923	0.0016876667	0	0	DISABLED	0 					
20365841	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20335928	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20348312	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20454561	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19360804	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20310341	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20320829	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19319191	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20450061	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20333510	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19519951	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20442231	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19314247	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20383499	84.6575245599	84.4641321148	-0	0	0	DISABLED	0 					
20328059	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19313656	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20469537	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20346071	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20367665	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20335289	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20331117	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20343353	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20372462	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19361542	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20332875	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20366966	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19327741	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20371898	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20357663	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19343654	84.4641321148	84.5608283374	-0.0016876667	0	0	DISABLED	0 					
20366938	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20332200	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19333648	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20319938	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20306834	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19460201	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20368256	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20330276	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
20329220	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20321244	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20328233	84.3674358923	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20363609	84.3674358923	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20534325	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19391839	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20303804	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
19553515	84.4641321148	84.3674358923	0.0016876667	0	0	DISABLED	0 					
20339901	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20315513	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19312015	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20315354	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20407362	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19318627	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20314475	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20363189	84.3674358923	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
19351675	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20304113	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20312349	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
19351159	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20321318	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20353338	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19312209	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20433432	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
20464628	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20330621	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
59674314	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20356013	84.5608283374	84.4641321148	0.0016876667	0	0	DISABLED	0 					
20355446	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
19449670	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20338020	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
20332016	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19362337	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20441172	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
20360150	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20324677	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20374560	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20398907	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20334617	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20397813	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19411171	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
20356751	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20313726	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
19339189	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20315195	84.3674358923	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20353355	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
19344655	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20308353	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20341682	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19348315	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20301242	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
20309303	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
19305748	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
20310861	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20341109	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
19413571	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20405708	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20448306	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20397994	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
20293818	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19297408	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20374085	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20442516	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19327468	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20293217	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20319677	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19296505	84.4641321148	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20327805	84.3674358923	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20372423	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
19291789	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
20298056	84.3674358923	84.4641321148	-0	0	0	DISABLED	0 					
20334360	84.4641321148	84.4641321148	-0	0	0	DISABLED	0 					
19368115	84.3674358923	84.4641321148	-0.0016876667	0	0	DISABLED	0 					
20378326	84.5608283374	84.4641321148	-0	0	0	DISABLED	0 					
